Order Customer Id,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Score,RFM_Total_Score,Customer_Segmentation
468,340,32,11475.230136769998,4,1,1,411,6,Can't lose them
470,223,4,3432.40001698,3,3,2,332,8,Promising
471,179,10,6731.54996142,3,2,1,321,6,Can't lose them
472,186,13,4491.350036649999,3,2,2,322,7,Customers Needing Attention
473,148,15,8609.850032999999,2,2,1,221,5,At Risk
474,344,16,5164.88000655,4,1,2,412,7,Customers Needing Attention
475,214,14,4157.07999029,3,2,2,322,7,Customers Needing Attention
476,143,7,2462.8200530000004,2,3,3,233,8,Promising
477,147,12,4748.050086740001,2,2,2,222,6,Can't lose them
478,128,20,8647.439994819999,2,1,1,211,4,Lost
479,671,6,5661.39994116,4,3,2,432,9,Recent Customers
480,361,6,1381.49001308,4,3,3,433,10,Loyal Customers
481,207,19,6377.31002802,3,1,1,311,5,At Risk
482,130,34,14863.05008324,2,1,1,211,4,Lost
483,423,29,11692.71009239,4,1,1,411,6,Can't lose them
484,680,8,3482.54000482,4,2,2,422,8,Promising
485,334,3,739.960022,4,3,3,433,10,Loyal Customers
486,247,21,6981.78008279,3,1,1,311,5,At Risk
487,455,21,7118.409988640001,4,1,1,411,6,Can't lose them
488,332,14,6767.1200176,4,2,1,421,7,Customers Needing Attention
489,267,13,4945.999950689999,3,2,2,322,7,Customers Needing Attention
490,185,16,12023.460113699999,3,1,1,311,5,At Risk
491,216,7,3628.3800203,3,3,2,332,8,Promising
492,557,14,4122.2400207,4,2,2,422,8,Promising
493,885,4,1286.6399839800001,4,3,3,433,10,Loyal Customers
494,129,23,6714.070030199999,2,1,1,211,4,Lost
495,243,16,7033.980110140001,3,1,1,311,5,At Risk
496,232,13,4857.2800526,3,2,2,322,7,Customers Needing Attention
497,182,11,5531.70995764,3,2,2,322,7,Customers Needing Attention
498,751,11,6198.73003739,4,2,1,421,7,Customers Needing Attention
499,546,13,6669.4700163,4,2,1,421,7,Customers Needing Attention
500,877,10,5231.43001558,4,2,2,422,8,Promising
501,263,8,3118.6400528599997,3,2,2,322,7,Customers Needing Attention
502,135,29,11448.50005749,2,1,1,211,4,Lost
503,564,15,5616.039989620001,4,2,2,422,8,Promising
504,211,11,6706.6499714,3,2,1,321,6,Can't lose them
505,468,17,5146.550002739999,4,1,2,412,7,Customers Needing Attention
506,304,9,2750.14000694,3,2,2,322,7,Customers Needing Attention
507,584,9,7198.1201360800005,4,2,1,421,7,Customers Needing Attention
508,133,13,5157.3000108999995,2,2,2,222,6,Can't lose them
509,227,13,3646.0900036900002,3,2,2,322,7,Customers Needing Attention
510,341,16,4573.78006386,4,1,2,412,7,Customers Needing Attention
511,326,15,4543.5700454,4,2,2,422,8,Promising
512,178,21,6933.91003434,3,1,1,311,5,At Risk
513,873,5,1543.0599822200002,4,3,3,433,10,Loyal Customers
514,271,25,8748.95996086,3,1,1,311,5,At Risk
515,272,13,5851.24012977,3,2,2,322,7,Customers Needing Attention
516,197,13,3412.61003305,3,2,2,322,7,Customers Needing Attention
517,311,24,6541.36008461,4,1,1,411,6,Can't lose them
518,278,18,8673.58010932,3,1,1,311,5,At Risk
519,740,3,802.2599945,4,3,3,433,10,Loyal Customers
520,174,8,4064.41997531,3,2,2,322,7,Customers Needing Attention
521,398,15,4240.8900679,4,2,2,422,8,Promising
522,747,6,1238.4500122,4,3,3,433,10,Loyal Customers
523,251,10,5805.710052799999,3,2,2,322,7,Customers Needing Attention
524,582,11,6026.60000238,4,2,1,421,7,Customers Needing Attention
525,123,15,5602.07999069,2,2,2,222,6,Can't lose them
526,862,9,5921.49010034,4,2,2,422,8,Promising
527,248,9,5891.509956400001,3,2,2,322,7,Customers Needing Attention
528,252,16,5951.17999316,3,1,2,312,6,Can't lose them
529,359,15,5159.049999579999,4,2,2,422,8,Promising
530,158,4,603.3599853200001,2,3,3,233,8,Promising
531,401,24,11016.48993348,4,1,1,411,6,Can't lose them
532,585,20,6461.9199754,4,1,1,411,6,Can't lose them
533,334,14,6045.750095339999,4,2,1,421,7,Customers Needing Attention
534,231,24,10514.48001825,3,1,1,311,5,At Risk
535,145,11,3355.2500763800003,2,2,2,222,6,Can't lose them
536,823,6,1844.44998912,4,3,3,433,10,Loyal Customers
537,174,14,4980.71009052,3,2,2,322,7,Customers Needing Attention
538,244,19,9006.44995916,3,1,1,311,5,At Risk
539,222,15,7625.5899813199985,3,2,1,321,6,Can't lose them
540,678,9,3396.4700281600003,4,2,2,422,8,Promising
541,249,10,4157.80007337,3,2,2,322,7,Customers Needing Attention
542,167,30,10238.09005712,3,1,1,311,5,At Risk
543,123,15,7701.54996526,2,2,1,221,5,At Risk
544,137,13,6275.22008544,2,2,1,221,5,At Risk
545,589,5,3119.3600082999997,4,3,2,432,9,Recent Customers
546,265,8,6266.38996483,3,2,1,321,6,Can't lose them
547,193,12,6410.820041760001,3,2,1,321,6,Can't lose them
548,244,28,11621.58018481,3,1,1,311,5,At Risk
549,149,15,7567.080131499999,2,2,1,221,5,At Risk
550,265,18,6004.17002081,3,1,1,311,5,At Risk
551,162,19,9302.96016672,3,1,1,311,5,At Risk
552,419,24,7725.49016185,4,1,1,411,6,Can't lose them
553,282,17,6880.920070579999,3,1,1,311,5,At Risk
554,266,14,6842.110139790002,3,2,1,321,6,Can't lose them
555,170,12,4837.36000454,3,2,2,322,7,Customers Needing Attention
556,206,9,3141.2500493800003,3,2,2,322,7,Customers Needing Attention
557,488,15,3187.55002783,4,2,2,422,8,Promising
558,182,20,6601.030059879999,3,1,1,311,5,At Risk
559,606,11,4339.99003234,4,2,2,422,8,Promising
560,256,10,3816.3100147299997,3,2,2,322,7,Customers Needing Attention
561,290,15,8380.150100899999,3,2,1,321,6,Can't lose them
562,418,5,1157.9300385000001,4,3,3,433,10,Loyal Customers
563,365,17,4178.68003841,4,1,2,412,7,Customers Needing Attention
564,244,25,13000.520194879999,3,1,1,311,5,At Risk
565,634,11,4560.68002306,4,2,2,422,8,Promising
566,203,10,3150.3000163800007,3,2,2,322,7,Customers Needing Attention
567,213,11,6344.96999781,3,2,1,321,6,Can't lose them
568,158,18,8420.17002904,2,1,1,211,4,Lost
569,136,29,11145.280135739999,2,1,1,211,4,Lost
570,430,10,2876.59004615,4,2,2,422,8,Promising
571,678,2,304.76999662,4,3,3,433,10,Loyal Customers
572,132,16,5341.020013629999,2,1,2,212,5,At Risk
573,478,9,2979.57001873,4,2,2,422,8,Promising
574,301,6,4218.68008416,3,3,2,332,8,Promising
575,430,9,2994.00001526,4,2,2,422,8,Promising
576,124,16,6108.280032940001,2,1,1,211,4,Lost
577,249,12,3612.88001633,3,2,2,322,7,Customers Needing Attention
578,383,29,13824.510165860002,4,1,1,411,6,Can't lose them
579,388,18,8470.18004616,4,1,1,411,6,Can't lose them
580,665,4,545.26000212,4,3,3,433,10,Loyal Customers
581,198,7,2529.45006173,3,3,3,333,9,Recent Customers
582,344,10,3596.8000487599998,4,2,2,422,8,Promising
583,205,13,6231.97015741,3,2,1,321,6,Can't lose them
584,166,14,7597.080112940001,3,2,1,321,6,Can't lose them
585,143,15,9231.41995258,2,2,1,221,5,At Risk
586,342,20,9994.919975499997,4,1,1,411,6,Can't lose them
587,271,10,2625.0600756500003,3,2,2,322,7,Customers Needing Attention
588,558,4,1396.0200499900002,4,3,3,433,10,Loyal Customers
589,504,16,5712.990024430001,4,1,2,412,7,Customers Needing Attention
590,151,19,7676.309948189999,2,1,1,211,4,Lost
591,288,10,3028.4500732,3,2,2,322,7,Customers Needing Attention
592,214,6,3507.9200250699996,3,3,2,332,8,Promising
593,954,5,3083.1000824000002,4,3,2,432,9,Recent Customers
594,170,6,2205.4200706399997,3,3,3,333,9,Recent Customers
595,285,3,560.91001134,3,3,3,333,9,Recent Customers
596,135,20,8262.38005069,2,1,1,211,4,Lost
597,475,20,7570.990055409999,4,1,1,411,6,Can't lose them
598,428,14,5628.1001123,4,2,2,422,8,Promising
599,210,25,10927.72002061,3,1,1,311,5,At Risk
601,149,9,3643.73006067,2,2,2,222,6,Can't lose them
602,244,19,5954.040046419999,3,1,2,312,6,Can't lose them
603,167,23,11167.130054449999,3,1,1,311,5,At Risk
604,477,7,4468.5799789600005,4,3,2,432,9,Recent Customers
605,535,4,1767.1300162400003,4,3,3,433,10,Loyal Customers
606,291,7,2369.22007364,3,3,3,333,9,Recent Customers
607,431,20,7555.69011704,4,1,1,411,6,Can't lose them
608,530,12,2619.0900267800002,4,2,2,422,8,Promising
609,142,6,1680.80004506,2,3,3,233,8,Promising
610,257,11,3948.7099992300004,3,2,2,322,7,Customers Needing Attention
611,396,9,2378.06999772,4,2,3,423,9,Recent Customers
612,232,13,4502.050041030001,3,2,2,322,7,Customers Needing Attention
613,320,11,4038.8099899000003,4,2,2,422,8,Promising
614,340,19,10929.0701905,4,1,1,411,6,Can't lose them
615,306,18,4285.060104339999,3,1,2,312,6,Can't lose them
616,231,26,9188.84006497,3,1,1,311,5,At Risk
617,985,4,423.06000134,4,3,3,433,10,Loyal Customers
618,126,10,9345.4999856,2,2,1,221,5,At Risk
619,130,16,4644.76996598,2,1,2,212,5,At Risk
620,360,26,8741.70011878,4,1,1,411,6,Can't lose them
621,425,7,2014.52996042,4,3,3,433,10,Loyal Customers
622,268,21,5935.349994619999,3,1,2,312,6,Can't lose them
623,130,12,2833.2200660700005,2,2,2,222,6,Can't lose them
624,271,15,10907.3900912,3,2,1,321,6,Can't lose them
625,387,22,10527.69010148,4,1,1,411,6,Can't lose them
626,569,11,5116.450118999999,4,2,2,422,8,Promising
627,140,17,6105.8500363699995,2,1,1,211,4,Lost
628,126,12,4494.64009101,2,2,2,222,6,Can't lose them
629,285,14,5520.22997276,3,2,2,322,7,Customers Needing Attention
630,188,24,9030.009994000002,3,1,1,311,5,At Risk
631,167,9,2406.60001386,3,2,3,323,8,Promising
632,320,2,1899.9899749,4,3,3,433,10,Loyal Customers
633,183,30,13150.360118589999,3,1,1,311,5,At Risk
634,190,28,10842.64010344,3,1,1,311,5,At Risk
635,233,14,8911.830157870001,3,2,1,321,6,Can't lose them
636,127,18,6669.26001784,2,1,1,211,4,Lost
637,150,22,8155.5001276699995,2,1,1,211,4,Lost
638,186,9,3821.58002452,3,2,2,322,7,Customers Needing Attention
639,329,23,11268.770136479998,4,1,1,411,6,Can't lose them
640,218,30,11869.91006839,3,1,1,311,5,At Risk
641,473,8,3064.32997906,4,2,2,422,8,Promising
642,259,18,7551.280166719999,3,1,1,311,5,At Risk
643,406,11,4443.26007839,4,2,2,422,8,Promising
644,227,5,1393.15997326,3,3,3,333,9,Recent Customers
645,288,11,3605.61012272,3,2,2,322,7,Customers Needing Attention
646,250,16,6046.95003113,3,1,1,311,5,At Risk
647,195,25,13187.14009148,3,1,1,311,5,At Risk
648,327,13,4928.62999559,4,2,2,422,8,Promising
649,222,19,10835.97003578,3,1,1,311,5,At Risk
650,151,11,3382.0999717199998,2,2,2,222,6,Can't lose them
651,237,8,4856.18006529,3,2,2,322,7,Customers Needing Attention
652,197,5,967.37998974,3,3,3,333,9,Recent Customers
653,254,15,8213.559998019999,3,2,1,321,6,Can't lose them
654,208,13,5934.260093659999,3,2,2,322,7,Customers Needing Attention
655,141,17,6423.729995479999,2,1,1,211,4,Lost
656,284,24,9657.02006156,3,1,1,311,5,At Risk
657,709,1,191.9900055,4,4,4,444,12,Champions
658,519,2,1081.559967,4,3,3,433,10,Loyal Customers
659,185,4,3934.8299562999996,3,3,2,332,8,Promising
660,434,17,8888.820144649999,4,1,1,411,6,Can't lose them
661,449,6,2115.84999466,4,3,3,433,10,Loyal Customers
662,240,13,6359.70004466,3,2,1,321,6,Can't lose them
663,337,7,1669.1399841400003,4,3,3,433,10,Loyal Customers
664,335,39,13095.440177329998,4,1,1,411,6,Can't lose them
665,564,2,769.480011,4,3,3,433,10,Loyal Customers
666,284,8,4126.9800566,3,2,2,322,7,Customers Needing Attention
667,264,11,5758.250125739999,3,2,2,322,7,Customers Needing Attention
668,193,6,3020.5200654,3,3,2,332,8,Promising
669,591,4,2694.4900056,4,3,2,432,9,Recent Customers
670,382,6,4850.16006476,4,3,2,432,9,Recent Customers
671,321,20,7369.2500299700005,4,1,1,411,6,Can't lose them
672,295,8,3786.6199420000003,3,2,2,322,7,Customers Needing Attention
673,151,21,8040.060081170001,2,1,1,211,4,Lost
674,620,18,7726.910059390001,4,1,1,411,6,Can't lose them
675,220,12,4869.410068210001,3,2,2,322,7,Customers Needing Attention
676,222,22,10109.200004839999,3,1,1,311,5,At Risk
677,518,8,1500.50000771,4,2,3,423,9,Recent Customers
678,689,5,1699.54997989,4,3,3,433,10,Loyal Customers
679,190,34,14686.320142269999,3,1,1,311,5,At Risk
680,260,16,6043.33003857,3,1,1,311,5,At Risk
681,162,3,603.3700104,3,3,3,333,9,Recent Customers
682,246,28,13225.770175390002,3,1,1,311,5,At Risk
683,336,13,5683.44003704,4,2,2,422,8,Promising
684,124,15,3816.2500267100004,2,2,2,222,6,Can't lose them
685,247,27,13357.81002838,3,1,1,311,5,At Risk
686,158,11,3392.93000405,2,2,2,222,6,Can't lose them
687,154,33,14705.96993258,2,1,1,211,4,Lost
688,142,24,16246.8002166,2,1,1,211,4,Lost
689,241,9,3814.9700318,3,2,2,322,7,Customers Needing Attention
690,307,14,5050.359977969999,3,2,2,322,7,Customers Needing Attention
691,316,11,3375.5800247100005,4,2,2,422,8,Promising
692,188,5,3846.3900605,3,3,2,332,8,Promising
693,524,13,6537.330101289999,4,2,1,421,7,Customers Needing Attention
694,424,14,7880.310093080001,4,2,1,421,7,Customers Needing Attention
695,471,13,6605.46005634,4,2,1,421,7,Customers Needing Attention
696,405,17,7752.99003238,4,1,1,411,6,Can't lose them
697,125,32,10960.56012315,2,1,1,211,4,Lost
698,163,25,14142.570087750002,3,1,1,311,5,At Risk
699,230,3,1990.7200775000001,3,3,3,333,9,Recent Customers
700,317,22,10831.210071129999,4,1,1,411,6,Can't lose them
701,184,15,4325.39999591,3,2,2,322,7,Customers Needing Attention
702,308,11,5158.7599716,4,2,2,422,8,Promising
703,280,17,7140.94000654,3,1,1,311,5,At Risk
704,412,19,9992.71009488,4,1,1,411,6,Can't lose them
705,147,23,9086.53002214,2,1,1,211,4,Lost
706,347,11,4052.63008289,4,2,2,422,8,Promising
707,725,4,1108.63002767,4,3,3,433,10,Loyal Customers
708,436,11,4579.989974779999,4,2,2,422,8,Promising
709,387,7,6558.189903799999,4,3,1,431,8,Promising
710,866,8,4228.01008969,4,2,2,422,8,Promising
711,328,19,10705.09022137,4,1,1,411,6,Can't lose them
712,502,12,7658.750019499999,4,2,1,421,7,Customers Needing Attention
713,291,7,3759.03006758,3,3,2,332,8,Promising
714,287,16,5455.56003567,3,1,2,312,6,Can't lose them
715,308,22,8425.94004819,4,1,1,411,6,Can't lose them
716,467,9,4692.63004328,4,2,2,422,8,Promising
717,379,20,9447.1200707,4,1,1,411,6,Can't lose them
718,169,3,1385.7299954999999,3,3,3,333,9,Recent Customers
719,524,15,5757.710121309999,4,2,2,422,8,Promising
720,195,10,1386.9799956999998,3,2,3,323,8,Promising
721,305,6,1837.84002682,3,3,3,333,9,Recent Customers
722,195,8,4170.51998156,3,2,2,322,7,Customers Needing Attention
723,340,9,4640.2199405,4,2,2,422,8,Promising
724,233,15,4869.21003535,3,2,2,322,7,Customers Needing Attention
725,331,12,6541.730007639999,4,2,1,421,7,Customers Needing Attention
726,186,20,7054.910056829999,3,1,1,311,5,At Risk
727,425,2,1509.0300295000002,4,3,3,433,10,Loyal Customers
728,509,25,13256.2699665,4,1,1,411,6,Can't lose them
729,420,8,4685.48005646,4,2,2,422,8,Promising
730,425,10,2990.6400412000003,4,2,2,422,8,Promising
731,367,35,8624.31010802,4,1,1,411,6,Can't lose them
732,138,11,5926.770080390001,2,2,2,222,6,Can't lose them
733,504,12,4334.0900152,4,2,2,422,8,Promising
734,361,16,7501.76995433,4,1,1,411,6,Can't lose them
735,1066,4,2207.36999516,4,3,3,433,10,Loyal Customers
736,158,26,9663.230090739999,2,1,1,211,4,Lost
737,144,25,9339.10001963,2,1,1,211,4,Lost
738,141,13,3600.62001617,2,2,2,222,6,Can't lose them
739,351,17,10052.17007467,4,1,1,411,6,Can't lose them
740,193,19,11127.350028959998,3,1,1,311,5,At Risk
741,423,6,3732.6400604200003,4,3,2,432,9,Recent Customers
742,176,11,4047.67008596,3,2,2,322,7,Customers Needing Attention
743,141,19,8930.89997534,2,1,1,211,4,Lost
744,441,27,12011.72010411,4,1,1,411,6,Can't lose them
745,132,6,3488.550049,2,3,2,232,7,Customers Needing Attention
746,210,13,5281.8899881199995,3,2,2,322,7,Customers Needing Attention
747,172,11,6231.74004402,3,2,1,321,6,Can't lose them
748,142,18,6569.63001951,2,1,1,211,4,Lost
749,136,38,11676.990002370001,2,1,1,211,4,Lost
750,254,20,6677.399974839999,3,1,1,311,5,At Risk
751,221,16,5755.9200251,3,1,2,312,6,Can't lose them
752,297,20,8204.3500027,3,1,1,311,5,At Risk
753,241,14,3812.4400023199996,3,2,2,322,7,Customers Needing Attention
754,225,18,5197.6200291,3,1,2,312,6,Can't lose them
755,145,9,3543.8200151000005,2,2,2,222,6,Can't lose them
756,180,13,4610.05008729,3,2,2,322,7,Customers Needing Attention
757,360,20,8021.220115279999,4,1,1,411,6,Can't lose them
758,264,16,8493.39015158,3,1,1,311,5,At Risk
759,127,19,10743.110058310001,2,1,1,211,4,Lost
760,466,18,8537.600047860002,4,1,1,411,6,Can't lose them
761,299,9,3006.0199967000003,3,2,2,322,7,Customers Needing Attention
762,136,13,6356.32012912,2,2,1,221,5,At Risk
763,445,8,3556.48003014,4,2,2,422,8,Promising
764,122,17,5599.060058550001,2,1,2,212,5,At Risk
765,316,10,3831.0399968899997,4,2,2,422,8,Promising
766,582,5,3167.5699845,4,3,2,432,9,Recent Customers
767,180,21,6665.840015319999,3,1,1,311,5,At Risk
768,601,8,4949.280059979999,4,2,2,422,8,Promising
770,1091,2,620.80000292,4,3,3,433,10,Loyal Customers
771,261,24,10411.129989919998,3,1,1,311,5,At Risk
772,363,1,1049.599991,4,4,3,443,11,Champions
773,326,34,16333.96015959,4,1,1,411,6,Can't lose them
774,191,15,4658.98009482,3,2,2,322,7,Customers Needing Attention
775,130,14,5125.810012659999,2,2,2,222,6,Can't lose them
776,305,6,4492.7001037,3,3,2,332,8,Promising
777,435,16,9759.520069279999,4,1,1,411,6,Can't lose them
778,121,17,9569.39003373,2,1,1,211,4,Lost
779,540,5,3610.7699433,4,3,2,432,9,Recent Customers
780,227,12,5007.2199897400005,3,2,2,322,7,Customers Needing Attention
781,133,5,1300.2599983799998,2,3,3,233,8,Promising
782,280,5,716.34001162,3,3,3,333,9,Recent Customers
783,146,16,10290.48000397,2,1,1,211,4,Lost
784,347,13,2945.16001499,4,2,2,422,8,Promising
785,201,11,5963.420082059999,3,2,2,322,7,Customers Needing Attention
786,1003,1,170.0,4,4,4,444,12,Champions
787,158,23,7713.240032719998,2,1,1,211,4,Lost
788,498,11,4102.90008566,4,2,2,422,8,Promising
789,274,11,3454.43005369,3,2,2,322,7,Customers Needing Attention
790,336,11,5058.0800435500005,4,2,2,422,8,Promising
791,127,43,18640.88001257,2,1,1,211,4,Lost
792,386,18,6389.49002633,4,1,1,411,6,Can't lose them
793,313,12,6057.019985079999,4,2,1,421,7,Customers Needing Attention
794,145,15,6110.090034299999,2,2,1,221,5,At Risk
795,294,4,2162.7800292,3,3,3,333,9,Recent Customers
796,135,20,7224.560064179999,2,1,1,211,4,Lost
797,560,10,4177.85000783,4,2,2,422,8,Promising
799,250,15,7665.780098099999,3,2,1,321,6,Can't lose them
800,510,16,4121.7700270099995,4,1,2,412,7,Customers Needing Attention
801,149,28,10019.03001052,2,1,1,211,4,Lost
802,334,16,3814.01002145,4,1,2,412,7,Customers Needing Attention
803,198,12,3036.28998184,3,2,2,322,7,Customers Needing Attention
804,268,6,873.1400146,3,3,3,333,9,Recent Customers
805,154,17,5801.919975639999,2,1,2,212,5,At Risk
806,238,5,3913.6799626,3,3,2,332,8,Promising
807,649,4,1617.2099988999998,4,3,3,433,10,Loyal Customers
808,488,5,4719.5101013,4,3,2,432,9,Recent Customers
809,136,18,8517.03004862,2,1,1,211,4,Lost
810,275,10,4911.4499628799995,3,2,2,322,7,Customers Needing Attention
811,454,7,2085.20002011,4,3,3,433,10,Loyal Customers
812,172,16,3919.54006958,3,1,2,312,6,Can't lose them
813,815,2,1058.5600281,4,3,3,433,10,Loyal Customers
814,138,17,7034.36007284,2,1,1,211,4,Lost
815,1123,5,2128.39999386,4,3,3,433,10,Loyal Customers
816,139,8,2376.71997862,2,2,3,223,7,Customers Needing Attention
818,322,18,5891.04999935,4,1,2,412,7,Customers Needing Attention
819,337,12,8307.199966459999,4,2,1,421,7,Customers Needing Attention
820,136,17,9388.649960039998,2,1,1,211,4,Lost
821,153,22,6929.01010865,2,1,1,211,4,Lost
822,171,25,8967.8899667,3,1,1,311,5,At Risk
823,222,20,8564.379963520001,3,1,1,311,5,At Risk
824,485,16,4778.16008382,4,1,2,412,7,Customers Needing Attention
825,339,3,582.73000718,4,3,3,433,10,Loyal Customers
826,730,3,1137.10002912,4,3,3,433,10,Loyal Customers
827,289,28,12661.10001776,3,1,1,311,5,At Risk
828,154,5,983.04000096,2,3,3,233,8,Promising
829,174,13,5801.53006712,3,2,2,322,7,Customers Needing Attention
830,341,17,9290.850017899998,4,1,1,411,6,Can't lose them
831,527,20,9352.34026143,4,1,1,411,6,Can't lose them
832,374,6,3090.5300444100003,4,3,2,432,9,Recent Customers
833,203,11,4082.5400695999997,3,2,2,322,7,Customers Needing Attention
834,164,17,6297.750015219999,3,1,1,311,5,At Risk
835,195,15,7176.8100240799995,3,2,1,321,6,Can't lose them
836,612,16,6241.44000253,4,1,1,411,6,Can't lose them
837,853,6,2626.8200529200003,4,3,2,432,9,Recent Customers
838,228,15,6670.70000843,3,2,1,321,6,Can't lose them
839,626,5,1788.05999728,4,3,3,433,10,Loyal Customers
840,245,17,6200.69014163,3,1,1,311,5,At Risk
841,152,20,6089.630071519999,2,1,1,211,4,Lost
842,357,18,9207.59003049,4,1,1,411,6,Can't lose them
843,218,15,8034.460060359999,3,2,1,321,6,Can't lose them
844,244,8,2406.00000756,3,2,3,323,8,Promising
845,203,12,6371.93013756,3,2,1,321,6,Can't lose them
846,265,23,8402.94021786,3,1,1,311,5,At Risk
847,211,31,9020.46000644,3,1,1,311,5,At Risk
848,364,19,8271.13000523,4,1,1,411,6,Can't lose them
849,311,14,4157.56004688,4,2,2,422,8,Promising
850,589,8,5350.97998834,4,2,2,422,8,Promising
851,330,10,5846.06999226,4,2,2,422,8,Promising
852,521,5,2096.3900147,4,3,3,433,10,Loyal Customers
853,522,13,4466.31008906,4,2,2,422,8,Promising
854,183,5,2599.11001576,3,3,2,332,8,Promising
855,442,4,2038.3000186000002,4,3,3,433,10,Loyal Customers
